key,student_geoid_hashed,student_state,nearest_campus_id,nearest_campus_hashed_geoid,nearest_campus_state,nearest_campus_distance
6126,a66176,TX,11,a66091,TX,49.3194
1168,a18820,GA,40,a18790,GA,45.353
3202,a41295,NJ,2,a42598,NJ,14.115
2651,a30619,MD,15,a30451,MD,22.607
1215,a19037,GA,40,a18790,GA,45.353
2255,a25069,IN,4,a24882,IN,49.0342
3248,a41345,NJ,2,a42598,NJ,14.115
649,a13124,CT,57,a13101,CT,45.6509
3730,a42166,NJ,2,a42598,NJ,14.115
6018,a66016,TX,11,a66091,TX,49.3194
3277,a41377,NJ,2,a42598,NJ,14.115
3884,a42468,NJ,67,a41808,NJ,33.1584
487,a12591,CO,30,a12127,CO,2.71135
1597,a21721,IL,16,a22078,IL,11.1211
537,a12905,CT,58,a13035,CT,27.775
1052,a13954,DC,15,a30451,MD,22.607
3362,a41559,NJ,2,a42598,NJ,14.115
368,a12168,CO,30,a12127,CO,2.71135
3616,a41962,NJ,2,a42598,NJ,14.115
5943,a65096,TX,11,a66091,TX,49.3194
4179,a43555,NY,18,a46880,NY,22.6004
3744,a42186,NJ,14,a40859,NJ,36.6716
5013,a48082,NY,14,a40859,NJ,36.6716
716,a13199,CT,66,a13186,CT,49.2057
1513,a21487,IL,16,a22078,IL,11.1211
437,a12441,CO,30,a12127,CO,2.71135
1729,a22090,IL,16,a22078,IL,11.1211
225,a11931,CO,30,a12127,CO,2.71135
5531,a61514,TN,17,a60354,TN,48.4827
3386,a41595,NJ,2,a42598,NJ,14.115
5575,a62500,TX,11,a66091,TX,49.3194
1650,a21912,IL,16,a22078,IL,11.1211
4238,a44304,NY,18,a46880,NY,22.6004
5134,a57821,PA,5,a58089,PA,35.3072
4047,a42673,NJ,67,a41808,NJ,33.1584
916,a13498,CT,66,a13186,CT,49.2057
4796,a47076,NY,2,a42598,NJ,14.115
1105,a18692,GA,40,a18790,GA,45.353
4793,a47066,NY,2,a42598,NJ,14.115
3482,a41795,NJ,67,a41808,NJ,33.1584
454,a12465,CO,30,a12127,CO,2.71135
5399,a60472,TN,17,a60354,TN,48.4827
3743,a42184,NJ,2,a42598,NJ,14.115
3162,a41250,NJ,2,a42598,NJ,14.115
5180,a57928,PA,5,a58089,PA,35.3072
5237,a58033,PA,5,a58089,PA,35.3072
5296,a58132,PA,5,a58089,PA,35.3072
1561,a21642,IL,16,a22078,IL,11.1211
5971,a65905,TX,11,a66091,TX,49.3194
2257,a25072,IN,4,a24882,IN,49.0342
5500,a61150,TN,17,a60354,TN,48.4827
1438,a21320,IL,16,a22078,IL,11.1211
1524,a21552,IL,16,a22078,IL,11.1211
795,a13299,CT,66,a13186,CT,49.2057
53,a11676,CO,30,a12127,CO,2.71135
117,a11777,CO,30,a12127,CO,2.71135
2358,a29873,MD,15,a30451,MD,22.607
4060,a42696,NJ,7,a57195,PA,29.2139
3738,a42178,NJ,14,a40859,NJ,36.6716
4125,a43414,NY,18,a46880,NY,22.6004
5282,a58091,PA,5,a58089,PA,35.3072
3853,a42404,NJ,14,a40859,NJ,36.6716
3898,a42487,NJ,2,a42598,NJ,14.115
1396,a21156,IL,16,a22078,IL,11.1211
2595,a30499,MD,15,a30451,MD,22.607
3356,a41551,NJ,2,a42598,NJ,14.115
1316,a19452,GA,40,a18790,GA,45.353
3975,a42592,NJ,2,a42598,NJ,14.115
2072,a24633,IN,4,a24882,IN,49.0342
2870,a31178,MD,15,a30451,MD,22.607
5002,a48064,NY,14,a40859,NJ,36.6716
2600,a30512,MD,15,a30451,MD,22.607
3827,a42376,NJ,2,a42598,NJ,14.115
3106,a40910,NJ,2,a42598,NJ,14.115
4853,a47157,NY,14,a40859,NJ,36.6716
1985,a24277,IN,4,a24882,IN,49.0342
350,a12137,CO,30,a12127,CO,2.71135
1194,a18911,GA,40,a18790,GA,45.353
628,a13101,CT,57,a13101,CT,45.6509
4706,a46672,NY,18,a46880,NY,22.6004
5623,a62731,TX,11,a66091,TX,49.3194
5622,a62727,TX,11,a66091,TX,49.3194
1820,a22306,IL,16,a22078,IL,11.1211
5352,a60378,TN,17,a60354,TN,48.4827
2884,a31212,MD,15,a30451,MD,22.607
3686,a42089,NJ,2,a42598,NJ,14.115
3696,a42107,NJ,2,a42598,NJ,14.115
668,a13147,CT,66,a13186,CT,49.2057
5027,a56020,PA,5,a58089,PA,35.3072
2815,a30892,MD,15,a30451,MD,22.607
1192,a18855,GA,40,a18790,GA,45.353
3380,a41588,NJ,2,a42598,NJ,14.115
749,a13244,CT,66,a13186,CT,49.2057
5388,a60448,TN,17,a60354,TN,48.4827
3255,a41352,NJ,2,a42598,NJ,14.115
4579,a46186,NY,14,a40859,NJ,36.6716
5877,a63292,TX,11,a66091,TX,49.3194
1600,a21728,IL,16,a22078,IL,11.1211
5189,a57941,PA,5,a58089,PA,35.3072
6083,a66106,TX,11,a66091,TX,49.3194
2997,a40772,NJ,2,a42598,NJ,14.115
1894,a22834,IL,16,a22078,IL,11.1211
470,a12494,CO,30,a12127,CO,2.71135
1023,a13674,CT,66,a13186,CT,49.2057
1741,a22104,IL,16,a22078,IL,11.1211
2227,a25034,IN,4,a24882,IN,49.0342
3553,a41878,NJ,2,a42598,NJ,14.115
128,a11789,CO,30,a12127,CO,2.71135
3279,a41380,NJ,2,a42598,NJ,14.115
1144,a18773,GA,40,a18790,GA,45.353
1072,a14058,DC,15,a30451,MD,22.607
2632,a30585,MD,15,a30451,MD,22.607
1134,a18750,GA,40,a18790,GA,45.353
5445,a61010,TN,17,a60354,TN,48.4827
4638,a46352,NY,18,a46880,NY,22.6004
9,a11630,CO,30,a12127,CO,2.71135
229,a11938,CO,30,a12127,CO,2.71135
2571,a30454,MD,15,a30451,MD,22.607
3349,a41543,NJ,2,a42598,NJ,14.115
194,a11880,CO,30,a12127,CO,2.71135
5110,a57635,PA,7,a57195,PA,29.2139
3798,a42343,NJ,14,a40859,NJ,36.6716
2338,a29837,MD,15,a30451,MD,22.607
4898,a47408,NY,18,a46880,NY,22.6004
3627,a41981,NJ,2,a42598,NJ,14.115
3289,a41395,NJ,2,a42598,NJ,14.115
2987,a40762,NJ,14,a40859,NJ,36.6716
2951,a31715,MA,66,a13186,CT,49.2057
2863,a31152,MD,15,a30451,MD,22.607
1101,a18651,GA,40,a18790,GA,45.353
2259,a25074,IN,4,a24882,IN,49.0342
4705,a46671,NY,18,a46880,NY,22.6004
2840,a31066,MD,15,a30451,MD,22.607
4093,a43352,NY,18,a46880,NY,22.6004
4883,a47192,NY,14,a40859,NJ,36.6716
2603,a30517,MD,15,a30451,MD,22.607
2805,a30879,MD,15,a30451,MD,22.607
4191,a43577,NY,18,a46880,NY,22.6004
3920,a42518,NJ,67,a41808,NJ,33.1584
512,a12851,CO,30,a12127,CO,2.71135
2787,a30852,MD,15,a30451,MD,22.607
3088,a40888,NJ,14,a40859,NJ,36.6716
4236,a43930,NY,14,a40859,NJ,36.6716
6155,a66228,TX,11,a66091,TX,49.3194
3008,a40787,NJ,14,a40859,NJ,36.6716
1038,a13695,CT,66,a13186,CT,49.2057
4035,a42661,NJ,2,a42598,NJ,14.115
5543,a61613,TN,17,a60354,TN,48.4827
2599,a30504,MD,15,a30451,MD,22.607
1214,a19035,GA,40,a18790,GA,45.353
3723,a42152,NJ,2,a42598,NJ,14.115
2961,a31742,MA,66,a13186,CT,49.2057
3160,a41248,NJ,2,a42598,NJ,14.115
1816,a22293,IN,16,a22078,IL,11.1211
4932,a47731,NY,14,a40859,NJ,36.6716
1295,a19406,GA,40,a18790,GA,45.353
1225,a19057,GA,40,a18790,GA,45.353
4611,a46231,NY,14,a40859,NJ,36.6716
3449,a41704,NJ,67,a41808,NJ,33.1584
2496,a30240,MD,15,a30451,MD,22.607
750,a13245,CT,57,a13101,CT,45.6509
3821,a42370,NJ,2,a42598,NJ,14.115
6202,a68228,VA,15,a30451,MD,22.607
3960,a42577,NJ,2,a42598,NJ,14.115
6068,a66088,TX,11,a66091,TX,49.3194
1924,a23018,IL,16,a22078,IL,11.1211
2613,a30543,MD,15,a30451,MD,22.607
4698,a46638,NY,18,a46880,NY,22.6004
2845,a31091,MD,15,a30451,MD,22.607
866,a13426,CT,66,a13186,CT,49.2057
1862,a22514,IL,16,a22078,IL,11.1211
2145,a24921,IN,4,a24882,IN,49.0342
3655,a42027,NJ,2,a42598,NJ,14.115
1319,a19525,GA,40,a18790,GA,45.353
3297,a41407,NJ,2,a42598,NJ,14.115
5454,a61020,TN,17,a60354,TN,48.4827
2023,a24511,IN,4,a24882,IN,49.0342
1923,a23004,IL,16,a22078,IL,11.1211
737,a13232,CT,66,a13186,CT,49.2057
1558,a21639,IL,16,a22078,IL,11.1211
2708,a30736,MD,15,a30451,MD,22.607
4009,a42626,NJ,2,a42598,NJ,14.115
250,a11995,CO,30,a12127,CO,2.71135
4997,a48028,NY,18,a46880,NY,22.6004
2317,a25371,IN,4,a24882,IN,49.0342
5929,a65066,TX,11,a66091,TX,49.3194
5001,a48059,NY,14,a40859,NJ,36.6716
4222,a43895,NY,14,a40859,NJ,36.6716
3906,a42498,NJ,2,a42598,NJ,14.115
4591,a46202,NY,14,a40859,NJ,36.6716
5022,a55941,PA,7,a57195,PA,29.2139
5920,a65055,TX,11,a66091,TX,49.3194
427,a12424,CO,30,a12127,CO,2.71135
1315,a19451,GA,40,a18790,GA,45.353
2371,a29894,MD,15,a30451,MD,22.607
6211,a71955,WI,16,a22078,IL,11.1211
201,a11890,CO,30,a12127,CO,2.71135
794,a13298,CT,66,a13186,CT,49.2057
4708,a46679,NY,18,a46880,NY,22.6004
1972,a24192,IN,4,a24882,IN,49.0342
107,a11756,CO,30,a12127,CO,2.71135
6051,a66066,TX,11,a66091,TX,49.3194
3069,a40867,NJ,14,a40859,NJ,36.6716
862,a13416,CT,66,a13186,CT,49.2057
6122,a66165,TX,11,a66091,TX,49.3194
2241,a25053,IN,4,a24882,IN,49.0342
1389,a21125,IL,16,a22078,IL,11.1211
3788,a42286,NJ,67,a41808,NJ,33.1584
2379,a29904,MD,15,a30451,MD,22.607
2222,a25026,IN,4,a24882,IN,49.0342
1520,a21542,IL,16,a22078,IL,11.1211
4332,a44759,NY,18,a46880,NY,22.6004
999,a13644,CT,57,a13101,CT,45.6509
5326,a60336,TN,17,a60354,TN,48.4827
1528,a21559,IL,16,a22078,IL,11.1211
3753,a42201,NJ,2,a42598,NJ,14.115
4223,a43896,NY,14,a40859,NJ,36.6716
5456,a61022,TN,17,a60354,TN,48.4827
3184,a41276,NJ,2,a42598,NJ,14.115
573,a13009,CT,58,a13035,CT,27.775
2443,a30037,MD,15,a30451,MD,22.607
818,a13348,CT,66,a13186,CT,49.2057
1570,a21663,IL,16,a22078,IL,11.1211
1977,a24214,IN,4,a24882,IN,49.0342
2428,a29990,MD,15,a30451,MD,22.607
4740,a46844,NY,18,a46880,NY,22.6004
3811,a42356,NJ,14,a40859,NJ,36.6716
3541,a41865,NJ,67,a41808,NJ,33.1584
5626,a62738,TX,11,a66091,TX,49.3194
3077,a40876,NJ,14,a40859,NJ,36.6716
2726,a30767,MD,15,a30451,MD,22.607
2745,a30794,MD,15,a30451,MD,22.607
2789,a30856,MD,15,a30451,MD,22.607
3958,a42575,NJ,2,a42598,NJ,14.115
2266,a25082,IN,4,a24882,IN,49.0342
5796,a63088,TX,11,a66091,TX,49.3194
544,a12933,CT,58,a13035,CT,27.775
1429,a21303,IL,16,a22078,IL,11.1211
1312,a19432,GA,40,a18790,GA,45.353
5597,a62558,TX,11,a66091,TX,49.3194
283,a12049,CO,30,a12127,CO,2.71135
3379,a41587,NJ,2,a42598,NJ,14.115
4795,a47074,NY,2,a42598,NJ,14.115
5225,a58018,PA,5,a58089,PA,35.3072
4902,a47445,NY,18,a46880,NY,22.6004
3802,a42347,NJ,14,a40859,NJ,36.6716
1673,a21976,IL,16,a22078,IL,11.1211
5443,a61008,TN,17,a60354,TN,48.4827
3935,a42538,NJ,14,a40859,NJ,36.6716
2685,a30702,MD,15,a30451,MD,22.607
627,a13100,CT,57,a13101,CT,45.6509
4326,a44731,NY,18,a46880,NY,22.6004
472,a12501,CO,30,a12127,CO,2.71135
2774,a30836,MD,15,a30451,MD,22.607
937,a13535,CT,58,a13035,CT,27.775
4278,a44522,NY,18,a46880,NY,22.6004
1956,a23863,IL,16,a22078,IL,11.1211
5074,a57188,PA,7,a57195,PA,29.2139
1011,a13660,CT,66,a13186,CT,49.2057
540,a12926,CT,58,a13035,CT,27.775
3185,a41277,NJ,2,a42598,NJ,14.115
832,a13367,CT,57,a13101,CT,45.6509
411,a12402,CO,30,a12127,CO,2.71135
2875,a31194,MD,15,a30451,MD,22.607
854,a13399,CT,58,a13035,CT,27.775
5697,a62924,TX,11,a66091,TX,49.3194
730,a13218,CT,57,a13101,CT,45.6509
180,a11855,CO,30,a12127,CO,2.71135
2277,a25093,IN,4,a24882,IN,49.0342
198,a11887,CO,30,a12127,CO,2.71135
1602,a21730,IL,16,a22078,IL,11.1211
3890,a42478,NJ,2,a42598,NJ,14.115
4617,a46238,NY,14,a40859,NJ,36.6716
4956,a47902,CA,18,a46880,NY,22.6004
2210,a25002,IN,4,a24882,IN,49.0342
6058,a66075,TX,11,a66091,TX,49.3194
47,a11670,CO,30,a12127,CO,2.71135
5840,a63216,TX,11,a66091,TX,49.3194
3033,a40823,NJ,14,a40859,NJ,36.6716
3163,a41251,NJ,2,a42598,NJ,14.115
192,a11877,CO,30,a12127,CO,2.71135
6050,a66065,TX,11,a66091,TX,49.3194
4678,a46557,NY,18,a46880,NY,22.6004
6074,a66095,TX,11,a66091,TX,49.3194
489,a12686,CO,30,a12127,CO,2.71135
150,a11816,CO,30,a12127,CO,2.71135
1826,a22327,IL,16,a22078,IL,11.1211
883,a13448,CT,58,a13035,CT,27.775
1392,a21135,IL,16,a22078,IL,11.1211
1017,a13667,CT,66,a13186,CT,49.2057
5322,a60332,TN,17,a60354,TN,48.4827
62,a11685,CO,30,a12127,CO,2.71135
6019,a66019,TX,11,a66091,TX,49.3194
1401,a21225,IL,16,a22078,IL,11.1211
5009,a48076,NY,14,a40859,NJ,36.6716
3264,a41362,NJ,14,a40859,NJ,36.6716
856,a13401,CT,58,a13035,CT,27.775
5146,a57838,PA,5,a58089,PA,35.3072
4452,a45336,NY,18,a46880,NY,22.6004
2475,a30148,MD,15,a30451,MD,22.607
2688,a30705,MD,15,a30451,MD,22.607
1163,a18815,GA,40,a18790,GA,45.353
3602,a41941,NJ,67,a41808,NJ,33.1584
2698,a30718,MD,15,a30451,MD,22.607
506,a12839,CO,30,a12127,CO,2.71135
1370,a19988,GA,40,a18790,GA,45.353
833,a13368,CT,66,a13186,CT,49.2057
5082,a57213,PA,7,a57195,PA,29.2139
884,a13449,CT,66,a13186,CT,49.2057
1581,a21678,IL,16,a22078,IL,11.1211
3075,a40874,NJ,2,a42598,NJ,14.115
4849,a47152,NY,2,a42598,NJ,14.115
4290,a44566,NY,18,a46880,NY,22.6004
2978,a32623,MA,66,a13186,CT,49.2057
3823,a42372,NJ,14,a40859,NJ,36.6716
1849,a22412,IL,16,a22078,IL,11.1211
5823,a63148,TX,11,a66091,TX,49.3194
1533,a21575,IL,16,a22078,IL,11.1211
1903,a22858,IL,16,a22078,IL,11.1211
1584,a21683,IL,16,a22078,IL,11.1211
310,a12087,CO,30,a12127,CO,2.71135
1132,a18748,GA,40,a18790,GA,45.353
2339,a29838,MD,15,a30451,MD,22.607
2628,a30581,MD,15,a30451,MD,22.607
3861,a42414,NJ,14,a40859,NJ,36.6716
5052,a56638,PA,5,a58089,PA,35.3072
2579,a30470,MD,15,a30451,MD,22.607
2569,a30451,MD,15,a30451,MD,22.607
5952,a65646,TX,11,a66091,TX,49.3194
1337,a19591,GA,40,a18790,GA,45.353
1425,a21293,IL,16,a22078,IL,11.1211
3370,a41568,NJ,2,a42598,NJ,14.115
3377,a41582,NJ,67,a41808,NJ,33.1584
1665,a21955,IL,16,a22078,IL,11.1211
5941,a65094,TX,11,a66091,TX,49.3194
621,a13093,CT,57,a13101,CT,45.6509
5387,a60444,TN,17,a60354,TN,48.4827
1054,a13965,DC,15,a30451,MD,22.607
3970,a42587,NJ,2,a42598,NJ,14.115
3053,a40849,NJ,14,a40859,NJ,36.6716
5972,a65907,TX,11,a66091,TX,49.3194
555,a12976,CT,58,a13035,CT,27.775
230,a11940,CO,30,a12127,CO,2.71135
3904,a42495,NJ,67,a41808,NJ,33.1584
4005,a42622,NJ,2,a42598,NJ,14.115
3172,a41263,NJ,2,a42598,NJ,14.115
2949,a31712,MA,66,a13186,CT,49.2057
4137,a43456,NY,18,a46880,NY,22.6004
1697,a22051,IL,16,a22078,IL,11.1211
5930,a65067,TX,11,a66091,TX,49.3194
1748,a22125,IL,16,a22078,IL,11.1211
5080,a57202,PA,7,a57195,PA,29.2139
2261,a25077,IN,4,a24882,IN,49.0342
5820,a63138,TX,11,a66091,TX,49.3194
5699,a62927,TX,11,a66091,TX,49.3194
1404,a21254,IL,16,a22078,IL,11.1211
3138,a40982,NJ,67,a41808,NJ,33.1584
398,a12384,CO,30,a12127,CO,2.71135
1930,a23054,IL,16,a22078,IL,11.1211
2746,a30795,MD,15,a30451,MD,22.607
1273,a19338,GA,40,a18790,GA,45.353
5057,a56657,PA,5,a58089,PA,35.3072
1366,a19984,GA,40,a18790,GA,45.353
5557,a61633,TN,17,a60354,TN,48.4827
4241,a44322,NY,18,a46880,NY,22.6004
3897,a42486,NJ,2,a42598,NJ,14.115
5546,a61616,TN,17,a60354,TN,48.4827
3269,a41368,NJ,2,a42598,NJ,14.115
184,a11860,CO,30,a12127,CO,2.71135
3105,a40909,NJ,2,a42598,NJ,14.115
2031,a24526,IN,4,a24882,IN,49.0342
4157,a43498,NY,18,a46880,NY,22.6004
1126,a18737,GA,40,a18790,GA,45.353
2206,a24996,IN,4,a24882,IN,49.0342
4760,a46900,NY,18,a46880,NY,22.6004
6023,a66024,TX,11,a66091,TX,49.3194
1858,a22501,IL,16,a22078,IL,11.1211
1488,a21422,IL,16,a22078,IL,11.1211
5070,a57165,PA,5,a58089,PA,35.3072
3104,a40908,NJ,14,a40859,NJ,36.6716
4061,a42697,NJ,7,a57195,PA,29.2139
1402,a21246,IL,16,a22078,IL,11.1211
738,a13233,CT,57,a13101,CT,45.6509
6173,a66249,TX,11,a66091,TX,49.3194
2054,a24555,IN,4,a24882,IN,49.0342
2712,a30745,MD,15,a30451,MD,22.607
837,a13376,CT,57,a13101,CT,45.6509
5855,a63243,TX,11,a66091,TX,49.3194
3177,a41268,NJ,2,a42598,NJ,14.115
1587,a21686,IL,16,a22078,IL,11.1211
5951,a65506,TX,11,a66091,TX,49.3194
460,a12477,CO,30,a12127,CO,2.71135
3569,a41902,NJ,2,a42598,NJ,14.115
1076,a14068,DC,15,a30451,MD,22.607
5953,a65648,TX,11,a66091,TX,49.3194
2565,a30446,MD,15,a30451,MD,22.607
4414,a44992,NY,67,a41808,NJ,33.1584
3149,a41041,NJ,5,a58089,PA,35.3072
3844,a42395,NJ,14,a40859,NJ,36.6716
5283,a58093,PA,5,a58089,PA,35.3072
1681,a22017,IL,16,a22078,IL,11.1211
5051,a56635,PA,5,a58089,PA,35.3072
1870,a22562,IL,16,a22078,IL,11.1211
6095,a66125,TX,11,a66091,TX,49.3194
4549,a45807,NY,14,a40859,NJ,36.6716
5955,a65650,TX,11,a66091,TX,49.3194
5778,a63063,TX,11,a66091,TX,49.3194
5976,a65915,TX,11,a66091,TX,49.3194
6174,a66250,TX,11,a66091,TX,49.3194
3052,a40847,NJ,14,a40859,NJ,36.6716
881,a13445,CT,58,a13035,CT,27.775
5109,a57627,PA,7,a57195,PA,29.2139
2531,a30362,MD,15,a30451,MD,22.607
5095,a57512,PA,5,a58089,PA,35.3072
4110,a43383,NY,18,a46880,NY,22.6004
2238,a25048,IN,4,a24882,IN,49.0342
1624,a21792,IL,16,a22078,IL,11.1211
1068,a14050,DC,15,a30451,MD,22.607
1379,a20245,GA,40,a18790,GA,45.353
4205,a43604,NY,18,a46880,NY,22.6004
2293,a25163,IN,4,a24882,IN,49.0342
2510,a30287,MD,15,a30451,MD,22.607
6132,a66197,TX,11,a66091,TX,49.3194
757,a13254,CT,66,a13186,CT,49.2057
1330,a19567,GA,40,a18790,GA,45.353
2830,a31036,MD,15,a30451,MD,22.607
2980,a32628,MA,66,a13186,CT,49.2057
2321,a25376,IN,4,a24882,IN,49.0342
1077,a14070,DC,15,a30451,MD,22.607
4101,a43370,NY,18,a46880,NY,22.6004
1834,a22364,IL,16,a22078,IL,11.1211
2862,a31151,MD,15,a30451,MD,22.607
4441,a45042,NY,18,a46880,NY,22.6004
1092,a18635,GA,40,a18790,GA,45.353
4186,a43568,NY,18,a46880,NY,22.6004
4838,a47140,NY,2,a42598,NJ,14.115
882,a13447,CT,58,a13035,CT,27.775
3502,a41821,NJ,67,a41808,NJ,33.1584
90,a11723,CO,30,a12127,CO,2.71135
4543,a45784,NY,2,a42598,NJ,14.115
164,a11830,CO,30,a12127,CO,2.71135
1342,a19605,GA,40,a18790,GA,45.353
1091,a18633,GA,40,a18790,GA,45.353
2788,a30855,MD,15,a30451,MD,22.607
4478,a45397,NY,18,a46880,NY,22.6004
5963,a65765,TX,11,a66091,TX,49.3194
4970,a47935,NY,18,a46880,NY,22.6004
417,a12413,CO,30,a12127,CO,2.71135
3715,a42135,NJ,14,a40859,NJ,36.6716
4056,a42687,NJ,67,a41808,NJ,33.1584
1811,a22282,IL,16,a22078,IL,11.1211
2508,a30285,MD,15,a30451,MD,22.607
130,a11791,CO,30,a12127,CO,2.71135
2303,a25175,IN,4,a24882,IN,49.0342
5129,a57810,PA,5,a58089,PA,35.3072
4188,a43572,NY,18,a46880,NY,22.6004
4773,a46965,NY,18,a46880,NY,22.6004
4124,a43413,NY,14,a40859,NJ,36.6716
348,a12134,CO,30,a12127,CO,2.71135
2738,a30786,MD,15,a30451,MD,22.607
3948,a42562,NJ,2,a42598,NJ,14.115
764,a13263,CT,66,a13186,CT,49.2057
4600,a46220,NY,14,a40859,NJ,36.6716
5254,a58052,PA,5,a58089,PA,35.3072
1353,a19697,GA,40,a18790,GA,45.353
3533,a41856,NJ,2,a42598,NJ,14.115
5767,a63048,TX,11,a66091,TX,49.3194
1649,a21909,IL,16,a22078,IL,11.1211
5870,a63270,TX,11,a66091,TX,49.3194
5808,a63110,TX,11,a66091,TX,49.3194
1135,a18751,GA,40,a18790,GA,45.353
2055,a24557,IN,4,a24882,IN,49.0342
2233,a25042,IN,4,a24882,IN,49.0342
5430,a60978,TN,17,a60354,TN,48.4827
6021,a66022,TX,11,a66091,TX,49.3194
4012,a42629,NJ,2,a42598,NJ,14.115
2477,a30157,MD,15,a30451,MD,22.607
5656,a62828,TX,11,a66091,TX,49.3194
3988,a42605,NJ,2,a42598,NJ,14.115
6121,a66162,TX,11,a66091,TX,49.3194
2105,a24863,IN,4,a24882,IN,49.0342
1435,a21314,IL,16,a22078,IL,11.1211
5499,a61148,TN,17,a60354,TN,48.4827
1760,a22152,IL,16,a22078,IL,11.1211
4008,a42625,NJ,2,a42598,NJ,14.115
5717,a62972,TX,11,a66091,TX,49.3194
2268,a25084,IN,4,a24882,IN,49.0342
1448,a21331,IL,16,a22078,IL,11.1211
771,a13270,CT,66,a13186,CT,49.2057
6048,a66061,TX,11,a66091,TX,49.3194
2157,a24941,IN,4,a24882,IN,49.0342
4953,a47898,NY,14,a40859,NJ,36.6716
3719,a42142,NJ,2,a42598,NJ,14.115
3130,a40962,NJ,67,a41808,NJ,33.1584
4879,a47186,NY,14,a40859,NJ,36.6716
5472,a61107,TN,17,a60354,TN,48.4827
2204,a24994,IN,4,a24882,IN,49.0342
266,a12018,CO,30,a12127,CO,2.71135
5811,a63121,TX,11,a66091,TX,49.3194
5034,a56121,PA,67,a41808,NJ,33.1584
2697,a30717,MD,15,a30451,MD,22.607
2727,a30768,MD,15,a30451,MD,22.607
3670,a42059,NJ,2,a42598,NJ,14.115
692,a13173,CT,66,a13186,CT,49.2057
1531,a21572,IL,16,a22078,IL,11.1211
4937,a47811,NY,14,a40859,NJ,36.6716
2044,a24539,IN,4,a24882,IN,49.0342
2326,a25446,IN,4,a24882,IN,49.0342
1644,a21894,IL,16,a22078,IL,11.1211
2285,a25147,IN,4,a24882,IN,49.0342
4096,a43362,NY,18,a46880,NY,22.6004
4583,a46191,NY,14,a40859,NJ,36.6716
3095,a40895,NJ,67,a41808,NJ,33.1584
345,a12131,CO,30,a12127,CO,2.71135
1290,a19399,GA,40,a18790,GA,45.353
2590,a30484,MD,15,a30451,MD,22.607
2295,a25165,IN,4,a24882,IN,49.0342
5957,a65653,TX,11,a66091,TX,49.3194
5097,a57516,PA,5,a58089,PA,35.3072
3035,a40825,NJ,14,a40859,NJ,36.6716
2919,a31661,MA,66,a13186,CT,49.2057
1067,a14047,DC,15,a30451,MD,22.607
2301,a25171,IN,4,a24882,IN,49.0342
362,a12157,CO,30,a12127,CO,2.71135
4143,a43465,NY,18,a46880,NY,22.6004
3637,a41992,NJ,2,a42598,NJ,14.115
2909,a31649,MA,66,a13186,CT,49.2057
1565,a21650,IL,16,a22078,IL,11.1211
309,a12085,CO,30,a12127,CO,2.71135
4595,a46209,NY,14,a40859,NJ,36.6716
438,a12442,CO,30,a12127,CO,2.71135
4552,a45817,NY,18,a46880,NY,22.6004
2963,a31744,MA,66,a13186,CT,49.2057
3452,a41716,NJ,5,a58089,PA,35.3072
347,a12133,CO,30,a12127,CO,2.71135
853,a13397,CT,58,a13035,CT,27.775
5478,a61116,TN,17,a60354,TN,48.4827
4982,a47975,NY,18,a46880,NY,22.6004
5580,a62506,TX,11,a66091,TX,49.3194
4640,a46360,NY,18,a46880,NY,22.6004
3515,a41836,NJ,67,a41808,NJ,33.1584
260,a12009,CO,30,a12127,CO,2.71135
5909,a63419,TX,11,a66091,TX,49.3194
4991,a48005,NY,18,a46880,NY,22.6004
2357,a29871,MD,15,a30451,MD,22.607
307,a12081,CO,30,a12127,CO,2.71135
499,a12830,CO,30,a12127,CO,2.71135
907,a13487,CT,57,a13101,CT,45.6509
1288,a19391,GA,40,a18790,GA,45.353
1655,a21932,IL,16,a22078,IL,11.1211
5638,a62770,TX,11,a66091,TX,49.3194
1855,a22485,IL,16,a22078,IL,11.1211
3290,a41398,NJ,2,a42598,NJ,14.115
3927,a42529,NJ,14,a40859,NJ,36.6716
2544,a30416,MD,15,a30451,MD,22.607
5066,a57159,PA,7,a57195,PA,29.2139
1368,a19986,GA,40,a18790,GA,45.353
1019,a13669,CT,66,a13186,CT,49.2057
5868,a63268,TX,11,a66091,TX,49.3194
5876,a63287,TX,11,a66091,TX,49.3194
792,a13296,CT,57,a13101,CT,45.6509
5470,a61103,TN,17,a60354,TN,48.4827
1340,a19601,GA,40,a18790,GA,45.353
5896,a63397,TX,11,a66091,TX,49.3194
2682,a30699,MD,15,a30451,MD,22.607
1918,a22971,IL,16,a22078,IL,11.1211
3031,a40821,NJ,14,a40859,NJ,36.6716
2583,a30476,MD,15,a30451,MD,22.607
615,a13087,CT,57,a13101,CT,45.6509
6070,a66091,TX,11,a66091,TX,49.3194
178,a11852,CO,30,a12127,CO,2.71135
295,a12067,CO,30,a12127,CO,2.71135
5892,a63338,TX,11,a66091,TX,49.3194
4390,a44951,NY,2,a42598,NJ,14.115
4577,a46181,NY,14,a40859,NJ,36.6716
2796,a30866,MD,15,a30451,MD,22.607
3917,a42514,NJ,2,a42598,NJ,14.115
4787,a47056,NY,2,a42598,NJ,14.115
1606,a21737,IL,16,a22078,IL,11.1211
3111,a40918,NJ,14,a40859,NJ,36.6716
2264,a25080,IN,4,a24882,IN,49.0342
2879,a31203,MD,15,a30451,MD,22.607
