geoid_hashed,DADI,DACI,DAGI,DAEI,Inquiries,Google,BLS Job Openings,BLS Current Employment,BLS Future Employment,BLS Generalist Jobs,BLS Gen Jobs Opennings,2019 Completion
a47133,30.72,2.75,65.52,107.06,3,26.606,3.9376,42.202,42.814,0.084652,0.079793,0
a47134,30.32,2.76,64.82,105.94,1,20.193,2.9727,31.226,32.27,0.064248,0.060615,0
a47135,37.33,3.28,79.86,129.64,11,12.081,1.8008,19.45,19.593,0.038438,0.036285,0
a47136,31.02,2.79,66.01,107.83,17,21.856,3.283,34.706,35.657,0.069541,0.066347,0
a47137,36.91,3.23,78.93,128.18,4,25.562,3.7565,40.852,40.893,0.081332,0.076412,0
a47138,36.03,3.15,77.12,125.33,4,17.348,2.664,28.947,28.998,0.055196,0.052121,0
a47139,35.99,3.13,77.48,125.92,7,16.786,2.5355,26.553,27.518,0.053408,0.051346,0
a47140,34.96,3.05,74.87,121.77,6,27.819,4.1576,44.717,45.218,0.088512,0.082296,0
a47141,35.38,3.08,75.96,123.52,2,19.412,2.9323,29.804,31.751,0.061765,0.059305,0
a47142,35.42,3.09,75.92,123.45,10,24.848,3.7685,38.594,40.829,0.079062,0.076036,0
a47143,35.49,3.1,75.91,123.42,9,13.7,2.0409,21.68,22.175,0.043589,0.040389,0
a47144,34.85,3.02,74.91,121.82,4,9.1465,1.3326,14.491,14.506,0.029102,0.026808,0
a47145,35.91,3.18,75.81,123.25,8,13.267,1.9523,21.122,21.243,0.042213,0.039059,0
a47146,35.9,3.16,76.38,124.13,17,32.947,4.8152,52.37,52.418,0.10483,0.097085,0
a47147,36.46,3.21,77.53,125.96,3,30.325,4.6608,50.541,50.725,0.096486,0.091063,0
a47148,36.79,3.23,78.37,127.29,7,22.137,3.2588,35.321,35.465,0.070435,0.065379,0
a47149,36.93,3.25,78.55,127.55,15,28.599,4.2232,45.661,45.951,0.090995,0.084439,0
a47150,37.11,3.28,78.72,127.83,22,14.806,2.1887,23.538,23.804,0.047108,0.043934,0
a47151,37.44,3.32,79.13,128.46,13,23.051,3.3652,36.135,36.596,0.073343,0.068966,0
a47152,37.16,3.31,78.33,127.2,5,5.7126,0.84911,9.125,9.2343,0.018176,0.016977,0
a47154,18.37,1.94,43.26,67.2,7,26.485,4.1029,43.045,44.535,0.084269,0.081373,0
a47155,20.35,2.19,47.9,74.91,8,21.865,3.3838,35.514,36.731,0.069569,0.067055,0
a47156,20.17,2.17,47.85,74.8,6,20.697,3.1924,33.07,34.618,0.065852,0.063452,0
a47157,21.2,2.31,49.5,77.56,5,22.975,3.4969,37.093,37.99,0.073102,0.069734,0
a47158,21.71,2.37,50.36,79.03,14,32.505,4.9471,51.727,53.684,0.10342,0.098867,0
a47159,21,2.24,47.94,75.04,2,10.993,1.7307,18.186,18.789,0.034976,0.033897,0
a47160,21.15,2.3,49.63,77.77,11,17.446,2.643,27.675,28.685,0.055508,0.052872,0
a47161,20.77,2.23,49.24,77.11,29,30.285,4.614,48.519,50.091,0.096358,0.092857,0
a47162,21.78,2.36,51.29,80.52,1,18.382,2.6891,28.482,29.211,0.058487,0.055977,0
a47163,21.58,2.34,50.97,79.99,17,20.041,2.9695,30.826,32.206,0.063766,0.061727,0
a47164,22.29,2.4,52.82,83.04,2,16.215,2.7642,28.868,29.994,0.051592,0.050545,0
a47165,22.82,2.47,53.02,83.43,1,19.854,3.0334,32.334,32.967,0.06317,0.060812,0
a47166,22.79,2.45,53.5,84.19,3,23.832,3.7084,39.244,40.281,0.075827,0.072246,0
a47167,23.28,2.51,54.3,85.54,12,25.21,3.8959,41.209,42.316,0.080211,0.076433,0
a47168,24.02,2.57,55.96,88.3,3,18.578,2.8203,30.019,30.648,0.059112,0.056266,0
a47169,23.92,2.55,56.18,88.62,2,21.415,3.2961,35.099,35.82,0.068136,0.065765,0
a47170,23.24,2.51,55.17,86.94,4,18.85,2.9066,30.426,31.545,0.059977,0.057742,0
a47171,24.84,2.64,58.85,93.04,2,9.7396,1.4921,15.778,16.206,0.030989,0.029673,0
a47172,24.93,2.65,58.59,92.63,7,26.57,4.0742,43.431,44.279,0.084539,0.081176,0
a47173,26.05,2.75,60.83,96.33,9,27.167,4.1821,43.981,45.403,0.08644,0.083402,0
a47174,26.17,2.75,60.51,95.83,5,28.635,4.5243,48.083,49.159,0.091108,0.0868,0
a47175,26.04,2.77,59.42,94.09,10,33.977,5.4266,56.965,58.906,0.10811,0.10369,0
a47176,26.97,2.85,61.4,97.39,18,24.661,3.7835,40.244,41.113,0.078466,0.074378,0
a47177,26.77,2.81,61.36,97.3,3,25.335,3.8647,40.759,41.967,0.080608,0.076836,0
a47178,24.37,2.61,56.29,88.85,4,18.511,2.8685,30.39,31.16,0.058899,0.055771,0
a47179,24.99,2.66,57.87,91.46,4,24.46,3.7725,40.03,40.985,0.077827,0.073894,0
a47180,25.6,2.73,58.54,92.63,4,18.565,2.8433,30.083,30.883,0.059069,0.056425,0
a47181,25.22,2.69,57.93,91.6,5,18.141,2.7409,29.204,29.787,0.057721,0.055075,0
a47182,22.92,2.5,52.2,82.13,3,36.497,5.7219,60.545,62.15,0.11612,0.11076,0
a47183,23.03,2.5,53.03,83.47,11,35.609,5.6099,59.001,60.905,0.1133,0.1076,0
a47184,24.84,2.67,56.81,89.77,19,33.433,5.0339,53.478,54.694,0.10638,0.10134,0
a47185,24.4,2.63,56.01,88.42,2,14.65,2.6084,27.211,28.3,0.046611,0.045624,0
a47186,24.06,2.59,55.35,87.31,0,19.457,3.6667,38.608,39.811,0.061907,0.059266,0
a47187,22.35,2.18,49.86,78.37,4,14.797,2.2443,23.874,24.388,0.047079,0.044848,0
a47188,24.68,2.62,55.37,87.46,2,27.283,4.1564,44.339,45.175,0.086809,0.083007,360
a47189,25.96,2.61,57.8,91.51,5,24.79,3.7703,40.294,40.985,0.078877,0.074748,0
a47190,22.03,2.16,48.82,76.73,12,13.963,2.1263,22.373,23.086,0.044426,0.042733,0
a47191,23.96,2.35,52.94,83.57,1,4.3926,0.69456,7.2242,7.534,0.013976,0.013516,0
a47192,25.1,2.54,55.54,87.82,8,17.945,2.6562,27.718,28.82,0.057097,0.054756,0
a47193,24.83,2.5,55.09,87.05,2,15.368,2.286,24.345,24.843,0.048896,0.046922,0
a47194,25.51,2.58,56.57,89.5,1,17.174,2.5423,26.768,27.603,0.054642,0.052487,0
a47195,24.62,2.68,55.57,87.77,0,26.775,4.4669,47.011,48.498,0.085191,0.081824,0
a47196,25.4,2.74,57.48,90.9,0,34.972,6.4678,68.269,70.239,0.11127,0.10682,0
a47197,25.41,2.75,57.31,90.65,6,25.067,4.6552,48.605,50.511,0.079757,0.07648,0
a47198,25.65,2.76,58.01,91.81,0,24.376,4.2953,45.103,46.627,0.077558,0.074955,0
a47199,26.19,2.81,59.1,93.61,2,17.66,3.1064,33.07,33.757,0.056189,0.054894,0
a47200,25.14,2.71,57.39,90.74,43,26.998,4.019,42.517,43.653,0.085901,0.08322,0
a47201,24.98,2.7,56.62,89.49,0,15.831,2.3424,24.588,25.426,0.050371,0.048098,0
a47202,24.98,2.69,56.73,89.66,0,17.388,3.0593,30.205,33.053,0.055323,0.053403,0
a47203,25.58,2.74,58.13,91.97,8,28.264,4.7013,49.148,51.016,0.089931,0.086498,0
a47204,25.98,2.79,58.78,93.09,10,23.448,3.4915,36.528,37.89,0.074606,0.071602,0
a47205,26.01,2.78,59.05,93.51,9,25.268,3.7266,38.765,40.423,0.080395,0.077554,0
a47206,26.83,2.86,60.05,95.2,2,23.439,3.582,37.993,38.915,0.074578,0.071137,0
a47207,27.2,2.88,61.38,97.38,3,23.627,3.6208,38.215,39.32,0.075174,0.072007,0
a47208,28.1,2.93,63.65,101.13,3,27.694,4.2098,44.689,45.737,0.088114,0.083878,0
a47209,28.74,2.97,65.09,103.53,8,19.702,2.978,31.798,32.37,0.062687,0.059711,0
a47210,28.73,2.95,65.62,104.37,8,31.177,4.7022,49.998,51.094,0.099196,0.094229,0
a47211,29.06,2.99,66.63,106.04,3,13.588,2.0386,21.794,22.161,0.043234,0.040767,0
a47212,28.28,2.92,65.28,103.76,9,25.054,3.8103,40.709,41.419,0.079714,0.075153,0
a47213,27.9,2.88,65.15,103.49,1,15.149,2.2732,24.524,24.729,0.0482,0.045008,0
a47214,26.41,2.77,62.27,98.7,12,28.086,4.2571,45.16,46.25,0.089363,0.08535,0
a47215,27.13,2.82,63.69,101.06,1,16.353,2.4362,25.474,26.437,0.052031,0.049577,0
a47216,29.04,2.95,67.81,107.89,1,11.63,1.7818,18.55,19.329,0.037005,0.035768,0
a47217,30.23,3.07,69.57,110.89,9,19.042,2.915,30.976,31.673,0.060587,0.058443,0
a47218,29.83,3.02,69.55,110.8,7,17.588,2.6371,28.061,28.656,0.055962,0.053144,0
a47260,,,,,1,13.84,3.4833,36.582,38.639,0.056001,0.051744,0
a47261,,,,,0,6.5604,1.5312,15.58,16.933,0.026546,0.024487,0
a47265,,,,,1,12.532,3.4699,36.664,38.513,0.050711,0.047052,0
a47269,,,,,1,21.998,5.4439,58.855,60.561,0.089014,0.081025,0
a47273,,,,,0,15.783,5.0479,54.846,56.184,0.063866,0.059088,0
a47274,,,,,1,14.685,3.5756,39.14,39.828,0.059421,0.054851,0
a47275,,,,,3,19.976,4.7557,50.376,52.797,0.08083,0.074973,0
a47276,,,,,0,31.413,8.0973,87.248,90.049,0.12711,0.11589,0
a47277,,,,,1,20.499,5.5605,59.943,61.84,0.082948,0.075601,0
a47278,,,,,0,23.021,6.5342,69.719,72.594,0.093154,0.08614,0
a47279,,,,,0,5.9889,1.4295,14.963,15.852,0.024234,0.022392,0
a47280,,,,,0,10.872,2.6,27.042,28.812,0.043995,0.041096,0
a47281,,,,,0,7.546,1.8077,18.872,20.04,0.030534,0.02851,0
a47282,,,,,2,22.46,5.7888,62.409,64.38,0.090883,0.083875,0
a47283,,,,,0,6.5775,2.7358,29.046,30.38,0.026616,0.02499,0
a47284,,,,,0,23.004,6.0319,64.151,66.992,0.093085,0.085489,0
a47285,,,,,0,12.7,3.1639,34.134,35.189,0.051389,0.047595,0
a47286,,,,,1,17.874,4.2651,45.76,47.411,0.072327,0.066166,0
a47287,,,,,2,19.62,4.6774,49.94,51.969,0.07939,0.07296,0
a47288,,,,,0,12.033,3.3719,36.555,37.522,0.048689,0.044391,0
a47289,,,,,0,18.401,4.6241,49.523,51.392,0.07446,0.067969,0
a47290,,,,,0,12.111,2.8615,30.987,31.839,0.049007,0.045321,0
a47291,,,,,0,16.047,3.6568,39.394,40.665,0.064932,0.059386,0
a47292,,,,,0,11.834,2.771,29.736,30.803,0.047886,0.043781,0
a47293,,,,,1,8.8225,2.1429,22.844,23.805,0.0357,0.033017,0
a47294,,,,,0,23.648,5.7434,61.929,63.875,0.095688,0.0869,0
a47295,,,,,2,22.269,5.3267,56.524,59.147,0.090108,0.083791,0
a47296,,,,,0,7.2278,2.016,20.749,22.319,0.029247,0.027176,0
a47297,,,,,1,7.9738,1.8262,20.386,20.382,0.032265,0.028661,0
a47298,,,,,0,9.5789,2.2295,25.074,24.904,0.03876,0.034878,0
a47299,,,,,0,9.7876,2.3448,23.515,25.894,0.039605,0.036187,0
a47300,,,,,0,6.2285,1.4721,15.371,16.32,0.025203,0.022883,0
a47301,,,,,0,15.427,3.559,40.128,39.765,0.062426,0.055942,0
a47302,,,,,1,9.4249,2.2462,24.512,25.012,0.038137,0.035032,0
a47303,,,,,0,19.308,4.5787,49.124,50.897,0.078129,0.070709,0
a47304,,,,,0,15.154,3.6464,37.009,40.314,0.061318,0.056151,0
a47305,,,,,0,14.254,3.3729,34.297,37.297,0.057676,0.052009,0
a47306,,,,,1,5.633,1.3252,14.174,14.726,0.022794,0.02029,0
a47307,,,,,0,8.6446,2.0207,21.075,22.4,0.03498,0.031496,0
a47308,,,,,0,10.318,2.4279,26.525,27.038,0.041751,0.037811,0
a47309,,,,,1,13.662,3.3138,31.758,36.441,0.055281,0.050723,0
a47310,,,,,1,10.917,2.6286,27.577,29.155,0.044175,0.040593,0
a47311,,,,,2,12.861,3.0443,33.245,33.901,0.05204,0.047245,0
a47312,,,,,3,14.11,3.2782,36.047,36.531,0.057095,0.051198,0
a47313,,,,,4,23.035,5.3184,59.752,59.399,0.09321,0.082317,1272
a47314,,,,,0,25.266,6.4362,71.949,71.846,0.10224,0.089972,0
a47315,,,,,0,21.478,5.3475,59.462,59.66,0.086909,0.076361,0
a47316,,,,,3,18.956,4.7127,52.089,52.545,0.076703,0.067721,0
a47317,,,,,0,5.9376,1.4653,16.55,16.374,0.024026,0.02156,0
a47318,,,,,0,16.55,3.9358,44.173,43.953,0.066968,0.05894,0
a47319,,,,,0,9.3735,2.2305,24.893,24.894,0.037929,0.033405,0
a47320,,,,,0,10.499,2.6187,29.137,29.218,0.042485,0.03777,0
a47321,,,,,0,7.0772,1.637,18.228,18.266,0.028637,0.025252,0
a47322,,,,,0,22.501,5.5546,61.63,61.957,0.091049,0.080622,0
a47323,,,,,1,11.855,2.7635,30.978,30.857,0.047969,0.041927,0
a47324,,,,,0,13.425,3.1408,34.968,35.045,0.054325,0.047844,0
a47326,,,,,0,6.9403,1.9095,21.384,21.319,0.028083,0.024481,0
a47327,,,,,1,14.113,3.336,37.244,37.234,0.057108,0.050357,0
a47328,,,,,2,12.799,3.0505,34.297,34.072,0.051791,0.045552,0
a47329,,,,,0,12.967,3.1836,35.612,35.54,0.052469,0.045654,0
a47330,,,,,0,14.675,3.5938,39.992,40.098,0.059379,0.052165,0
a47331,,,,,0,7.8164,2.123,23.796,23.706,0.031628,0.027861,0
a47332,,,,,0,12.159,2.9647,32.846,33.064,0.049201,0.043506,0
a47333,,,,,1,9.6336,2.2896,25.963,25.597,0.038982,0.03481,0
a47334,,,,,0,7.1354,1.64,18.89,18.365,0.028873,0.025078,0
a47336,,,,,2,11.827,2.7962,30.425,31.127,0.047858,0.043404,0
a47337,,,,,1,7.5255,1.86,21.03,20.787,0.030451,0.027317,0
a47338,,,,,0,11.269,2.6216,28.947,29.227,0.045601,0.040783,0
a47339,,,,,16,6.954,1.6431,17.72,18.275,0.028139,0.025428,0
a47346,,,,,0,17.679,3.9287,45.116,43.98,0.071538,0.059872,0
a47347,,,,,0,10.479,2.3394,26.371,26.137,0.042402,0.036695,0
a47393,20.6,2.49,55.13,87.21,1,16.331,2.417,26.432,26.323,0.034909,0.030822,0
a47394,21.57,2.53,57.74,91.95,0,22.342,3.2108,35.792,35.023,0.04776,0.041292,0
a47395,20.66,2.48,55.65,88.42,0,22.222,3.1763,35.485,34.653,0.047502,0.041756,0
a47396,19.99,2.45,54.06,85.65,0,21.74,3.1219,34.656,34.042,0.046473,0.040463,0
a47397,19.38,2.41,52.77,83.63,0,11.862,1.7145,18.957,18.689,0.025357,0.022068,0
a47398,18.87,2.39,51.69,81.82,0,14.083,2.0236,22.673,22.083,0.030105,0.026656,0
a47399,18.42,2.34,50.74,80.23,0,13.811,2.0107,22.244,21.919,0.029523,0.025635,132
a47400,18.51,2.36,51.1,80.98,1,12.968,1.8934,20.844,20.631,0.027722,0.024599,0
a47401,17.68,2.12,49.23,77.74,5,32.934,4.7486,52.778,51.785,0.0704,0.061027,0
a47402,18.87,2.4,51.4,81.04,0,9.2847,1.326,14.77,14.463,0.019847,0.01746,0
a47403,16.68,2.08,47.14,74.3,0,26.213,3.8115,42.231,41.554,0.056034,0.049113,0
a47404,20.52,2.46,55.48,88.26,0,11.862,1.7029,18.986,18.575,0.025357,0.022293,0
a47405,20.5,2.46,55.52,88.37,5,18.708,2.7344,29.997,29.787,0.03999,0.035491,0
a47406,20.14,2.44,54.68,86.94,3,9.4631,1.3705,15.07,14.933,0.020229,0.017798,0
a47407,19.89,2.42,54.16,86.13,4,23.511,4.1085,44.196,44.685,0.050257,0.045155,0
a47408,20.56,2.45,55.68,88.72,3,39.556,5.7794,63.26,62.947,0.084556,0.075074,0
a47409,19.88,2.42,54.24,86.31,3,16.915,2.4545,26.982,26.742,0.036158,0.031986,0
a47410,20.04,2.42,54.6,86.94,1,20.92,3.0031,33.513,32.761,0.044719,0.039469,0
a47411,19.29,2.39,52.8,83.83,0,20.888,3.0146,33.327,32.861,0.044652,0.039033,0
a47412,19.47,2.39,53.29,84.7,0,6.2745,0.92604,10.161,10.088,0.013413,0.011751,0
a47413,19.4,2.38,53.15,84.53,1,21.482,3.1012,34.485,33.821,0.04592,0.039682,0
a47414,18.32,2.33,50.77,80.48,2,19.31,2.7776,30.805,30.285,0.041277,0.036074,0
a47415,17.91,2.3,49.99,79.25,0,6.1497,0.88792,9.7752,9.6754,0.013146,0.011502,0
a47416,18.97,2.36,52.17,82.84,1,28.898,4.1313,45.846,45.047,0.061773,0.05359,0
a47417,18.32,2.31,50.85,80.73,0,15.55,2.2588,24.981,24.622,0.033241,0.028776,0
a47418,17.48,2.1,48.94,77.31,1,17.495,2.5339,28.147,27.632,0.037397,0.032886,0
a47419,17.1,2.08,48.15,76.04,1,14.163,2.0591,22.852,22.453,0.030276,0.02666,0
a47420,17.49,2.09,49.08,77.67,3,25.254,3.6523,40.28,39.804,0.053985,0.04723,0
a47421,16.51,2.03,47.16,74.49,0,14.431,1.9829,21.558,21.585,0.030848,0.026875,0
a47422,16.75,2.04,47.57,75.18,4,14.355,2.0823,22.887,22.687,0.030686,0.026961,0
a47423,17.34,2.05,48.84,77.36,1,27.555,3.9902,44.039,43.489,0.058904,0.051351,0
a47424,16.67,2.03,47.45,75,1,12.875,1.8667,20.622,20.347,0.027521,0.023834,0
a47425,16.64,2.02,47.48,75.11,2,11.96,1.7318,19.1,18.874,0.025567,0.022412,0
a47426,16.64,2,47.5,75.19,0,10.596,1.531,16.857,16.683,0.02265,0.019887,0
a47427,21.16,2.51,57.06,91.06,1,24.88,3.5582,39.608,38.808,0.053184,0.046133,0
a47428,20.29,2.43,55.2,87.96,1,19.751,2.8586,31.691,31.168,0.042221,0.037161,0
a47429,19.47,2.37,53.38,85,11,22.275,3.2121,35.464,35.009,0.047617,0.041619,0
a47430,18.13,2.29,50.5,80.26,1,17.486,2.5384,28.032,27.667,0.037378,0.032553,0
a47431,16.63,1.99,47.47,75.18,1,19.93,2.8327,31.462,30.89,0.042602,0.036905,0
a47432,17.88,2.28,49.98,79.36,0,10.788,1.5586,17.307,16.996,0.02306,0.02028,0
a47433,20.03,2.41,54.68,87.21,1,16.456,2.3873,26.146,26.003,0.035176,0.030928,0
a47434,20.93,2.47,56.56,90.42,0,37.014,5.9362,65.232,64.676,0.079123,0.069447,36
a47435,17.51,2.02,49.16,78.16,1,31.217,4.4987,49.741,49.038,0.06673,0.057989,0
a47436,16.86,1.98,47.95,76.09,1,19.889,2.8334,31.469,30.897,0.042517,0.037118,0
a47437,18.76,2.32,51.87,82.59,1,15.225,2.2104,24.374,24.089,0.032545,0.028383,0
a47438,18.54,2.3,51.37,81.86,0,24.108,3.4913,38.651,38.061,0.051535,0.044789,0
a47439,19.94,2.4,54.41,86.89,1,30.878,4.4605,49.369,48.626,0.066006,0.057418,0
a47440,20.5,2.44,55.49,88.9,2,19.216,2.7648,30.376,30.122,0.041077,0.036005,0
a47441,19.6,2.37,53.56,85.62,4,11.403,1.611,17.864,17.565,0.024376,0.021348,0
a47442,19.42,2.35,53.01,84.83,1,16.433,2.2723,25.067,24.765,0.035129,0.030775,0
a47443,18.73,2.3,51.74,82.56,4,15.813,2.2494,24.817,24.516,0.033804,0.029473,0
a47444,18.96,2.32,52.21,83.42,13,24.563,3.5233,37.865,38.317,0.052507,0.046903,0
a47445,18.39,2.28,50.87,81.23,7,21.022,3.003,32.041,32.64,0.044938,0.039892,0
a47446,18.51,2.29,51.07,81.58,8,21.432,2.9925,32.813,32.597,0.045815,0.039909,0
a47447,17.83,2.24,49.69,79.22,5,26.222,3.6331,40.637,39.641,0.056053,0.04873,0
a47448,17.92,2.24,49.85,79.51,3,20.888,2.8885,32.305,31.516,0.044652,0.038931,0
a47449,17.66,2.2,49.22,78.53,5,24.313,3.6191,40.166,39.463,0.051973,0.049299,0
a47450,18.5,2.28,51.21,81.69,2,10.061,1.7383,19.272,18.952,0.021506,0.018843,0
a47451,18.07,2.26,50.27,80.13,1,13.771,1.9236,21.494,20.987,0.029437,0.02554,0
a47452,17.63,2.21,49.33,78.55,1,16.933,2.4327,26.953,26.522,0.036196,0.031528,0
a47453,16.89,1.96,47.97,76.29,1,13.865,1.9588,21.723,21.357,0.029638,0.025794,0
a47454,16.92,1.95,47.88,76.24,2,25.781,3.6599,40.666,39.911,0.055109,0.047592,0
a47455,17.2,1.95,48.2,76.85,3,19.109,2.7177,30.126,29.631,0.040848,0.036013,0
a47456,18.89,2.31,51.8,82.86,6,26.713,3.6813,41.087,40.16,0.057102,0.049886,0
a47457,18.6,2.28,51.08,81.7,3,19.631,2.7897,31.069,30.428,0.041964,0.036981,0
a47458,18.32,2.27,50.55,80.79,12,26.106,3.6836,40.809,40.16,0.055805,0.048538,0
a47459,17.91,2.22,49.59,79.23,6,21.539,2.9775,33.077,32.469,0.046044,0.040218,0
a47460,17.56,2.19,48.87,78.05,1,16.005,2.2836,25.338,24.9,0.034213,0.029569,0
a47461,17.11,1.93,47.83,76.33,3,17.66,2.5142,27.768,27.404,0.03775,0.032841,0
a47462,20.62,2.44,55.67,89.29,2,10.119,1.392,15.406,15.175,0.02163,0.018878,0
a47463,19.97,2.4,54.08,86.72,9,37.598,5.4529,59.852,59.404,0.080372,0.070868,0
a47464,20.35,2.4,54.88,88.11,7,33.393,4.761,52.127,51.856,0.071382,0.063098,0
a47465,19.89,2.4,53.85,86.41,4,9.035,1.2938,13.92,14.072,0.019314,0.017186,0
a47466,19.61,2.36,53.26,85.35,2,19.319,2.7187,29.919,29.624,0.041296,0.036234,0
a47467,19.12,2.33,52.12,83.47,4,33.081,4.665,51.684,50.86,0.070715,0.061758,0
a47468,20,2.36,53.91,86.62,0,27.604,3.9461,42.902,42.956,0.059008,0.051912,0
a47469,19.65,2.31,52.9,85.09,1,16.643,2.3715,26.167,25.846,0.035577,0.031466,0
a47470,19.55,1.93,53,85.09,15,31.881,4.3929,49.283,47.943,0.06815,0.059474,2748
a47471,19.25,2.3,52.11,83.69,4,36.688,5.275,57.587,57.44,0.078427,0.069699,0
a47472,19.04,2.25,51.45,82.72,2,18.324,2.6397,29.047,28.763,0.039171,0.034869,0
a47473,18.51,2.22,50.26,80.72,1,16.193,2.3307,25.581,25.391,0.034614,0.030854,0
a47474,19.13,2.32,52.01,83.37,1,22.668,3.2176,35.657,35.08,0.048456,0.042411,0
a47475,18.76,2.29,51.21,82.02,2,19.952,2.8576,31.734,31.16,0.04265,0.037908,0
a47476,18.35,2.25,50.22,80.41,1,14.676,2.1117,23.381,23.022,0.031373,0.02754,0
a47477,18.81,2.29,51.11,82.01,0,20.077,2.8477,31.727,31.061,0.042917,0.037697,0
a47478,18.46,2.26,50.31,80.71,1,15.978,2.2942,25.438,25.014,0.034156,0.030308,0
a47479,18.26,2.24,49.96,80.07,10,27.979,4.0138,44.732,43.781,0.059809,0.051791,0
a47480,18.05,2.22,49.73,79.55,6,30.155,4.2566,47.318,46.42,0.064461,0.056164,0
a47481,17.72,2.17,48.69,77.94,3,17.388,2.4453,27.325,26.678,0.037169,0.032158,0
a47482,17.3,1.94,47.17,75.74,3,16.87,2.6202,29.176,28.578,0.036063,0.031751,0
a47483,17.33,2.16,48.14,76.91,3,22.266,3.1936,35.457,34.824,0.047598,0.041552,0
a47484,17.37,2.15,47.95,76.72,0,12.571,1.821,20.115,19.849,0.026873,0.0234,0
a47485,17.06,2.12,47.33,75.67,4,19.39,2.7725,30.905,30.243,0.041449,0.036007,0
a47486,14.68,1.94,44.14,69.65,1,27.912,3.9994,44.489,43.617,0.059666,0.051822,0
a47487,15.06,1.98,44.6,70.4,0,17.611,2.5493,28.354,27.802,0.037645,0.033171,0
a47488,14.07,1.94,42.82,67.48,0,12.067,1.7331,18.772,18.86,0.025796,0.022711,0
a47489,12.67,1.74,40.25,63.38,0,22.4,3.2222,35.792,35.137,0.047884,0.041982,0
a47490,13.29,1.85,41.68,65.83,0,5.8464,0.84319,9.2393,9.1845,0.012498,0.010996,0
a47491,12.19,1.67,39.54,62.3,2,29.62,4.2644,47.59,46.52,0.063317,0.055693,0
a47492,13.57,1.89,42.03,66.32,1,24.688,3.4783,38.937,37.954,0.052774,0.045607,0
a47493,13.73,1.91,42.19,66.53,0,18.726,2.684,29.454,29.24,0.040028,0.034685,0
a47494,11.4,1.64,37.83,59.51,0,24.073,3.4394,38.293,37.513,0.051458,0.044672,0
a47495,10.91,1.62,36.7,57.76,1,20.616,3.1012,34.571,33.828,0.04407,0.038401,0
a47496,11.57,1.69,38.02,59.95,1,14.658,2.1313,23.08,23.192,0.031335,0.027732,0
a47497,10.87,1.64,36.53,57.54,0,15.038,2.2639,25.224,24.694,0.032145,0.028223,0
a47498,15.78,2,46.05,72.76,0,17.406,2.5389,27.889,27.66,0.037207,0.032498,0
a47499,15.2,1.94,45.13,71.28,0,20.148,2.91,32.191,31.722,0.043069,0.037439,0
a47500,14.6,1.92,44.08,69.6,4,21.401,3.1124,34.342,33.921,0.045748,0.039882,0
a47501,13.79,1.89,42.58,67.23,1,23.114,3.342,37.064,36.439,0.049409,0.043005,0
a47502,15.17,1.91,45.11,71.33,3,9.2134,1.3296,14.677,14.492,0.019695,0.017125,0
a47503,14.38,1.88,43.7,69.05,1,19.832,2.8683,31.82,31.274,0.042393,0.036735,0
a47504,15.95,1.95,46.25,73.26,0,22.293,3.2115,35.442,35.002,0.047655,0.041754,0
a47505,15.29,1.94,45.29,71.66,1,13.606,1.9612,21.594,21.371,0.029085,0.025473,0
a47506,14.48,1.86,43.85,69.42,0,14.19,2.0599,22.759,22.453,0.030334,0.02633,0
a47507,12.98,1.68,41.12,64.91,4,16.38,2.358,26.167,25.711,0.035014,0.030349,0
a47508,12.15,1.65,39.51,62.31,0,18.079,2.5938,28.833,28.286,0.038646,0.033549,0
a47509,11.73,1.62,38.67,60.99,0,15.109,2.1834,24.009,23.79,0.032297,0.028385,0
a47510,11.24,1.61,37.53,59.14,1,28.479,4.1224,45.539,44.934,0.060877,0.053209,0
a47511,10.78,1.6,36.46,57.38,2,30.65,4.4395,49.155,48.398,0.065519,0.057522,0
a47512,10.51,1.57,35.88,56.47,3,19.501,2.7608,30.776,30.115,0.041687,0.036242,0
a47513,14.71,1.85,44.14,69.97,11,28.621,4.0517,44.967,44.179,0.061182,0.053082,0
a47514,15.67,1.91,45.75,72.61,10,30.967,4.5094,49.298,49.11,0.066196,0.058942,0
a47515,14.59,1.83,43.94,69.67,5,22.186,3.1713,34.621,34.533,0.047426,0.041793,0
a47516,14.11,1.7,43.19,68.44,3,16.728,2.3674,26.06,25.796,0.035758,0.031223,0
a47517,13.05,1.67,41.2,65.15,3,25.303,3.6047,40.187,39.32,0.054089,0.046819,0
a47518,13.67,1.68,42.38,67.13,9,27.685,3.9691,44.096,43.283,0.05918,0.052601,0
a47519,13.03,1.66,41.16,65.14,5,26.235,3.7432,41.873,40.843,0.056082,0.049859,0
a47520,12.17,1.6,39.52,62.46,13,33.415,4.8366,53.156,52.695,0.07143,0.063293,0
a47521,11.66,1.59,38.47,60.75,0,21.205,3.0668,33.82,33.423,0.045329,0.03943,0
a47522,11.41,1.57,37.95,59.91,0,14.935,2.1816,23.802,23.754,0.031926,0.028475,0
a47523,10.44,1.54,35.71,56.23,1,26.088,3.6615,40.809,39.939,0.055767,0.048515,0
a47524,10.49,1.54,35.82,56.46,0,19.702,2.7583,30.819,30.093,0.042116,0.03703,0
a47525,10.48,1.53,35.81,56.47,0,14.293,2.0608,22.737,22.46,0.030553,0.026703,0
